order_id,customer_id,order_value,cancellation_reason,cancelled,device_type,shipping_method,customer_tenure_days,order_date,product_type
4781,C2751,18.95,Out of Stock,0,Desktop,Standard,687,2024-02-11,Beauty
4782,C2308,443.42,Changed Mind,0,Mobile,Express,1021,2024-10-25,Home
4783,C1229,778.98,Payment Issue,0,Mobile,Standard,579,2024-02-21,Clothing
4784,C1495,356.56,Out of Stock,0,Mobile,Standard,250,2024-11-07,Clothing
4785,C2824,437.2,Payment Issue,0,Mobile,Standard,402,2024-03-07,Toys
4786,C1490,774.7,Changed Mind,0,Mobile,Standard,1765,2024-02-28,Clothing
4787,C1036,211.59,Changed Mind,0,Desktop,Express,920,2024-10-30,Clothing
4788,C1951,688.19,Out of Stock,0,Mobile,Standard,199,2024-02-04,Toys
4789,C0850,441.65,Out of Stock,1,Desktop,Standard,1169,2024-05-15,Beauty
4790,C0354,459.89,Changed Mind,0,Mobile,Express,1074,2024-03-16,Electronics
4791,C1099,281.11,Other,1,Mobile,Express,913,2024-08-29,Beauty
4792,C2921,453.65,Changed Mind,0,Mobile,Standard,1391,2024-10-14,Beauty
4793,C1740,67.78,Payment Issue,0,Desktop,Standard,1721,2024-08-08,Electronics
4794,C1465,614.07,Payment Issue,1,Mobile,Standard,319,2024-10-27,Toys
4795,C0991,234.9,Changed Mind,0,Desktop,Standard,198,2024-03-25,Beauty
4796,C1265,711.21,Payment Issue,0,Desktop,Express,1464,2024-05-02,Home
4797,C1885,300.6,Payment Issue,0,Mobile,Standard,144,2024-07-13,Home
4798,C1810,122.83,Shipping Delay,0,Mobile,Standard,1082,2024-04-11,Electronics
4799,C2342,559.75,Shipping Delay,0,Mobile,Express,1730,2024-10-09,Home
4800,C2257,140.02,Out of Stock,0,Desktop,Standard,142,2024-01-03,Toys
4801,C1112,605.41,Product Quality,0,Mobile,Express,1246,2024-11-08,Clothing
4802,C0818,774.81,Payment Issue,0,Desktop,Standard,1123,2024-09-03,Toys
4803,C1800,625.85,Other,0,Mobile,Express,1049,2024-05-27,Electronics
4804,C1961,27.73,Payment Issue,0,Desktop,Standard,1455,2024-07-17,Clothing
4805,C2438,483.91,Shipping Delay,0,MOBILE,Standard,525,2024-04-30,Home
4806,C2373,559.37,Payment Issue,0,Mobile,Standard,121,2024-06-17,Beauty
4807,C2988,662.11,Other,0,Tablet,Standard,1488,2024-01-01,Home
4808,C0889,54.24,Out of Stock,0,Desktop,Standard,264,2024-11-25,Toys
4809,C1856,389.29,Payment Issue,0,Mobile,Standard,1030,2024-04-18,Toys
4810,C1181,432.94,Shipping Delay,0,Desktop,Standard,730,2024-11-22,Electronics
4811,C0668,143.61,Payment Issue,1,Desktop,Standard,1243,2024-01-10,Beauty
4812,C0633,264.74,Product Quality,0,Mobile,Standard,1718,2024-05-06,Beauty
4813,C2625,357.78,Shipping Delay,0,Mobile,Standard,395,2024-06-05,Clothing
4814,C1643,668.24,Payment Issue,0,Mobile,Standard,912,2024-08-18,Clothing
4815,C0137,744.23,Changed Mind,0,Tablet,Express,1480,2024-01-15,Toys
4816,C1947,506.45,Payment Issue,0,Mobile,Standard,107,2024-10-01,Electronics
4817,C1698,322.01,Shipping Delay,0,Mobile,Express,1515,2024-12-31,Toys
4818,C0428,210.68,Changed Mind,0,Mobile,Standard,858,2024-02-15,Beauty
4819,C1476,785.89,Out of Stock,0,Mobile,Standard,635,2024-09-30,Beauty
4820,C2660,786.59,Other,0,Mobile,Standard,1705,2024-04-15,Toys
4821,C2959,740.73,Changed Mind,0,Mobile,Standard,1483,2024-01-03,Beauty
4822,C0819,630.68,Other,0,Mobile,Standard,932,2024-11-21,Clothing
4823,C2189,267.37,Shipping Delay,0,Tablet,Standard,768,2024-09-09,Beauty
4824,C1107,655.43,Payment Issue,0,Tablet,Standard,1032,2024-01-22,Clothing
4825,C2225,332.95,Changed Mind,0,Mobile,Standard,1390,2024-02-24,Home
4826,C0198,268.15,Product Quality,0,Mobile,Standard,1815,2024-10-23,Electronics
4827,C2672,598.44,Changed Mind,0,Desktop,Standard,1148,2024-04-19,Electronics
4828,C1996,72.93,Payment Issue,0,Mobile,Standard,1185,2024-08-10,Beauty
4829,C2739,48.36,Payment Issue,0,Desktop,Standard,35,2024-09-04,Electronics
4830,C2449,363.88,Product Quality,0,Desktop,Express,1027,2024-05-15,Home
4831,C0471,362.05,Shipping Delay,1,Desktop,Standard,412,2024-11-16,Beauty
4832,C2266,717.56,Out of Stock,0,Mobile,Express,1110,2024-09-02,Clothing
4833,C1949,109.66,Payment Issue,0,Tablet,Standard,482,2024-03-10,Home
4834,C0929,107.39,Customer Service,0,Desktop,Express,911,2024-01-18,Home
4835,C2011,126.49,Other,0,Desktop,Standard,1799,2024-07-04,Electronics
4836,C2680,33.49,Payment Issue,0,Mobile,Standard,602,2024-04-26,Clothing
4837,C2999,66.67,Payment Issue,0,Desktop,Standard,1081,2024-09-13,Toys
4838,C0906,531.3,Other,0,Mobile,Standard,1163,2024-10-04,Home
4839,C2223,350.95,Customer Service,0,Mobile,Standard,171,2024-04-04,Electronics
4840,C0023,613.25,Shipping Delay,1,Mobile,Express,259,2024-04-24,Home
4841,C0235,794.15,Other,0,Tablet,Standard,1518,2024-03-02,Clothing
4842,C1125,530.64,Shipping Delay,0,Desktop,Standard,24,2024-10-01,Clothing
4843,C0929,49.86,Payment Issue,0,Desktop,Express,197,2024-11-10,Beauty
4844,C0523,92.6,Product Quality,0,Mobile,Express,578,2024-05-03,Toys
4845,C1809,705.99,Shipping Delay,0,Mobile,Standard,422,2024-03-20,Toys
4846,C0431,426.72,Other,0,Desktop,Express,1141,2024-05-26,Electronics
4847,C0793,661.62,Payment Issue,0,Mobile,Standard,791,2024-01-22,Toys
4848,C1630,686.72,Out of Stock,0,Desktop,Standard,5,2024-03-23,Clothing
4849,C1737,742.86,Product Quality,0,Mobile,Standard,1120,2024-11-19,Toys
4850,C0533,760.37,Changed Mind,0,Desktop,Standard,71,2024-01-05,Electronics
4851,C1747,448.31,Changed Mind,1,Desktop,Standard,928,2024-09-17,Home
4852,C1676,279.41,Other,0,Mobile,Standard,431,2024-10-06,Toys
4853,C1317,769.87,Changed Mind,0,Mobile,Standard,962,2024-05-08,Toys
4854,C2858,442.45,Shipping Delay,0,Mobile,Standard,379,2024-04-23,Clothing
4855,C0913,60.76,Other,0,Tablet,Standard,1793,2024-10-10,Clothing
4856,C1125,517.79,Payment Issue,0,Desktop,Standard,549,2024-02-16,Home
4857,C1526,474.27,Other,0,Desktop,Standard,807,2024-12-06,Beauty
4858,C1328,717.68,Product Quality,0,Mobile,Standard,55,2024-07-06,Toys
4859,C2919,526.02,Out of Stock,0,Desktop,Standard,614,2024-01-19,Clothing
4860,C2588,285.75,Changed Mind,0,Desktop,Express,1126,2024-03-27,Beauty
4861,C1024,773.32,Other,0,Mobile,Express,215,2024-05-21,Toys
4862,C1577,643.28,Payment Issue,0,Tablet,Standard,20,2024-09-07,Toys
4863,C1379,508.03,Changed Mind,0,Mobile,Standard,1650,2024-11-21,Beauty
4864,C1520,241.41,Changed Mind,0,Mobile,Express,209,2024-01-08,Clothing
4865,C1682,305.1,Changed Mind,0,Mobile,Standard,290,2024-02-06,Home
4866,C1998,539.28,Out of Stock,0,Mobile,Standard,714,2024-03-26,Toys
4867,C0227,66.86,Other,0,Desktop,Standard,834,2024-03-12,Electronics
4868,C1260,212.78,Other,0,Mobile,Standard,187,2024-09-22,Electronics
4869,C0873,573.98,Changed Mind,0,Desktop,Standard,1174,2024-03-07,Electronics
4870,C0892,389.21,Changed Mind,0,Mobile,Standard,190,2024-05-20,Home
4871,C1479,327.89,Shipping Delay,1,Mobile,Standard,406,2024-10-21,Toys
4872,C1037,129.65,Payment Issue,0,Desktop,Standard,213,2024-03-04,Clothing
4873,C2258,359.06,Customer Service,0,Desktop,Express,553,2024-01-30,Clothing
4874,C2789,,Other,1,Mobile,Standard,1501,2024-02-14,Home
4875,C0397,218.57,Other,0,Tablet,Standard,959,2024-05-13,Toys
4876,C1124,14.26,Changed Mind,0,Desktop,Standard,1217,2024-01-16,Beauty
4877,C2079,538.12,Out of Stock,0,Mobile,Standard,1273,2024-10-04,Beauty
4878,C2946,778.38,Payment Issue,0,Mobile,Standard,592,2024-08-06,Toys
4879,C0649,489.39,Changed Mind,0,Mobile,Standard,40,2024-10-03,Toys
4880,C0329,104.74,Out of Stock,0,Desktop,Standard,369,2024-08-08,Clothing
4881,C1483,263.38,Other,0,Mobile,Standard,19,2024-07-11,Home
4882,C0952,695.44,Other,0,Mobile,Standard,1032,2024-06-06,Home
4883,C2006,193.73,Other,0,Mobile,Express,824,2024-01-24,Clothing
4884,C2017,490.08,Other,0,Mobile,Express,1659,2024-11-15,Electronics
4885,C2669,328.11,Payment Issue,0,Desktop,Standard,1226,2024-05-20,Beauty
4886,C1879,174.2,Shipping Delay,0,Desktop,Express,1613,2024-08-09,Toys
4887,C1197,652.59,Payment Issue,1,Mobile,Standard,1745,2024-01-26,Beauty
4888,C1773,596.84,Changed Mind,1,Mobile,Express,17,2024-04-07,Beauty
4889,C0162,532.66,Out of Stock,0,Mobile,Standard,747,2024-10-02,Home
4890,C1752,196.71,Product Quality,0,Desktop,Standard,318,2024-03-01,Clothing
4891,C0776,87.31,Shipping Delay,0,Desktop,Standard,1735,2024-08-30,Electronics
4892,C1828,465.17,Payment Issue,0,Mobile,Express,860,2024-01-09,Electronics
4893,C2322,,Payment Issue,0,Mobile,Standard,967,2024-12-22,Clothing
4894,C1052,158.82,Payment Issue,0,Mobile,Standard,1305,2024-09-28,Beauty
4895,C2374,54.43,Payment Issue,0,Tablet,Express,1499,2024-09-16,Clothing
4896,C0940,73.76,Payment Issue,0,Mobile,Standard,251,2024-02-01,Clothing
4897,C0540,794.29,Shipping Delay,0,Mobile,Standard,339,2024-12-05,Toys
4898,C2536,629.03,Customer Service,0,Mobile,Standard,750,2024-04-02,Toys
4899,C0822,738.37,Changed Mind,0,Mobile,Express,967,2024-05-07,Beauty
4900,C1462,164.09,Shipping Delay,0,Desktop,Express,461,2024-08-24,Home
4901,C1089,768.85,Payment Issue,0,Mobile,Express,1804,2024-01-17,Electronics
4902,C0356,122.7,Other,0,Mobile,Standard,630,2024-02-10,Toys
4903,C0235,412.17,Changed Mind,0,Desktop,Standard,400,2024-10-27,Beauty
4904,C2275,665.46,Customer Service,0,Mobile,Standard,370,2024-09-28,Clothing
4905,C1549,286.34,Other,0,Mobile,Standard,281,2024-10-02,Toys
4906,C2097,345.61,Other,0,Mobile,Standard,389,2024-02-11,Clothing
4907,C0118,111.27,Payment Issue,0,Desktop,Standard,336,2024-09-22,Clothing
4908,C2102,107.11,Shipping Delay,0,Mobile,Express,1368,2024-02-21,Toys
4909,C1674,499.46,Payment Issue,0,Tablet,Express,1542,2024-07-06,Beauty
4910,C2613,543.67,Payment Issue,0,Mobile,Standard,272,2024-05-30,Electronics
4911,C1068,624.09,Payment Issue,0,Mobile,Standard,1276,2024-08-31,Beauty
4912,C2101,449.78,Other,0,Desktop,Standard,1019,2024-10-15,Home
4913,C0558,520.15,Other,0,Desktop,Standard,639,2024-05-06,Home
4914,C1816,20.68,Payment Issue,0,Mobile,Standard,1397,2024-07-23,Electronics
4915,C2006,138.11,Out of Stock,0,Tablet,Standard,1627,2024-11-01,Home
4916,C2916,788.08,Other,0,Mobile,Express,817,2024-12-22,Clothing
4917,C0398,70.03,Out of Stock,0,Desktop,Standard,5,2024-04-09,Home
4918,C0675,546.24,Changed Mind,1,Mobile,Standard,1437,2024-12-09,Toys
4919,C0387,149.11,Out of Stock,0,Mobile,Standard,585,2024-03-19,Clothing
4920,C2159,,Product Quality,0,Mobile,Standard,1521,2024-07-01,Beauty
4921,C2662,567.73,Out of Stock,0,Mobile,Standard,1079,2024-04-07,Electronics
4922,C2065,195.02,Product Quality,0,Mobile,Express,1421,2024-03-08,Toys
4923,C0884,223.01,Changed Mind,0,Mobile,Standard,821,2024-11-29,Toys
4924,C0541,527.27,Changed Mind,0,Tablet,Express,237,2024-01-28,Electronics
4925,C0171,318.17,Changed Mind,0,Mobile,Standard,489,2024-01-29,Home
4926,C2457,163.69,Payment Issue,0,Mobile,Standard,1045,2024-12-03,Electronics
4927,C0740,588.03,Out of Stock,0,Desktop,Express,440,2024-05-01,Electronics
4928,C1402,131.78,Payment Issue,0,Mobile,Standard,1064,2024-07-30,Home
4929,C2906,685.96,Customer Service,0,Mobile,Standard,857,2024-06-24,Beauty
4930,C2278,416.59,Changed Mind,0,Mobile,Standard,1801,2024-04-14,Electronics
4931,C0119,93.5,Product Quality,0,Mobile,Standard,257,2024-03-12,Home
4932,C2832,558.32,Other,0,Tablet,Standard,1474,2024-04-19,Toys
4933,C2513,420.14,Customer Service,0,Mobile,Express,47,2024-04-22,Electronics
4934,C2152,245.47,Other,0,Mobile,Express,502,2024-08-19,Electronics
4935,C2746,343.81,Out of Stock,0,Mobile,Standard,138,2024-02-12,Beauty
4936,C1996,245.69,Payment Issue,0,Mobile,Standard,1225,2024-09-21,Beauty
4937,C1706,217.79,Other,0,Mobile,Express,1675,2024-10-22,Toys
4938,C1723,139.25,Other,0,Desktop,Standard,508,2024-02-15,Beauty
4939,C2223,296.59,Other,0,Desktop,Standard,653,2024-02-27,Toys
4940,C2793,208.28,Shipping Delay,0,Desktop,Standard,1309,2024-08-12,Electronics
4941,C1698,549.91,Shipping Delay,0,Mobile,Standard,1256,2024-05-19,Home
4942,C1445,550.26,Payment Issue,0,Mobile,Standard,1339,2024-04-10,Beauty
4943,C1760,406.45,Product Quality,0,Tablet,Standard,460,2024-10-07,Toys
4944,C1525,624.58,Payment Issue,0,Mobile,Express,669,2024-08-25,Beauty
4945,C0665,674.66,Changed Mind,0,Tablet,Standard,1573,2024-03-29,Beauty
4946,C0033,468.02,Out of Stock,0,Desktop,Express,1610,2024-09-02,Clothing
4947,C2103,498.96,Out of Stock,0,Tablet,Standard,1344,2024-06-27,Electronics
4948,C2567,233.48,Payment Issue,0,Mobile,Standard,1198,2024-08-18,Beauty
4949,C2804,716.95,Customer Service,0,Mobile,Standard,1062,2024-04-08,Home
4950,C2060,29.12,Other,0,Desktop,Express,432,2024-08-02,Clothing
4951,C1552,285.4,Shipping Delay,0,Desktop,Standard,484,2024-07-18,Toys
4952,C0720,580.22,Out of Stock,0,Mobile,Standard,1608,2024-09-12,Toys
4953,C2603,73.27,Other,0,Desktop,Standard,1081,2024-07-13,Home
4954,C2421,154.7,Payment Issue,0,Mobile,Standard,495,2024-01-24,Home
4955,C0484,475.54,Product Quality,0,Mobile,Standard,874,2024-12-28,Electronics
4956,C0973,452.4,Payment Issue,0,Desktop,Standard,600,2024-09-26,Home
4957,C2671,593.75,Changed Mind,0,Mobile,Express,1808,2024-10-04,Toys
4958,C0307,651.96,Out of Stock,0,Mobile,Standard,1157,2024-08-13,Electronics
4959,C0457,111.58,Product Quality,0,Mobile,Standard,654,2024-08-15,Home
4960,C2208,24.52,Payment Issue,0,Mobile,Express,1532,2024-05-07,Home
4961,C0331,554.81,Changed Mind,0,Mobile,Standard,606,2024-01-31,Toys
4962,C2824,248.1,Out of Stock,0,Mobile,Express,155,2024-12-06,Electronics
4963,C0225,504.53,Out of Stock,1,Mobile,Standard,200,2024-09-07,Clothing
4964,C2777,128.93,Shipping Delay,0,Desktop,Express,1021,2024-02-27,Clothing
4965,C1480,380.54,Changed Mind,0,Tablet,Standard,498,2024-11-20,Electronics
4966,C1083,408.5,Out of Stock,0,Mobile,Standard,1425,2024-05-26,Home
4967,C0644,472.21,Payment Issue,0,Mobile,Standard,1519,2024-04-15,Home
4968,C0616,,Payment Issue,0,Mobile,Standard,487,2024-03-25,Electronics
4969,C0195,401.6,Out of Stock,0,Desktop,Standard,159,2024-01-02,Clothing
4970,C0489,272.86,Shipping Delay,1,Desktop,Express,1234,2024-10-29,Beauty
4971,C2205,66.23,Payment Issue,0,Tablet,Standard,1476,2024-02-22,Toys
4972,C2658,80.72,Payment Issue,0,Mobile,Express,1707,2024-08-09,Electronics
4973,C1250,352.68,Out of Stock,0,Desktop,Standard,1093,2024-01-25,Beauty
4974,C2460,291.08,Changed Mind,0,Mobile,Standard,830,2024-02-04,Toys
4975,C1103,417.75,Changed Mind,0,Tablet,Standard,971,2024-06-05,Beauty
4976,C1148,250.82,Changed Mind,0,Mobile,Standard,1337,2024-12-08,Beauty
4977,C2519,553.45,Payment Issue,0,Mobile,Standard,430,2024-12-31,Toys
4978,C1242,692.52,Payment Issue,0,Desktop,Express,1405,2024-05-24,Beauty
4979,C0516,246.1,Other,0,Desktop,Standard,1680,2024-12-01,Clothing
4980,C1626,162.46,Product Quality,1,Mobile,Standard,1190,2024-10-04,Electronics
4981,C1128,101.78,Shipping Delay,0,Mobile,Standard,1414,2024-10-20,Clothing
4982,C0393,496.84,Out of Stock,0,Mobile,Standard,1342,2024-12-08,Clothing
4983,C0631,360.65,Product Quality,0,Mobile,Express,116,2024-10-03,Toys
4984,C1848,158.53,Other,0,Mobile,Standard,696,2024-06-27,Toys
4985,C2656,525.98,Shipping Delay,1,Tablet,Standard,1535,2024-10-06,Toys
4986,C0980,127.3,Changed Mind,0,Mobile,Standard,202,2024-12-17,Beauty
4987,C0434,447.9,Out of Stock,0,Desktop,Standard,1185,2024-10-27,Beauty
4988,C2588,426.45,Changed Mind,0,Desktop,Standard,961,2024-07-15,Electronics
4989,C0278,590.04,Out of Stock,0,Desktop,Standard,461,2024-08-12,Beauty
4990,C0233,53.54,Out of Stock,0,Tablet,Express,943,2024-02-16,Electronics
4991,C1553,711.42,Other,0,Desktop,Standard,699,2024-07-03,Clothing
4992,C1595,565.36,Shipping Delay,0,Mobile,Standard,1578,2024-06-10,Electronics
4993,C1114,180.74,Payment Issue,0,Mobile,Standard,200,2024-05-10,Electronics
4994,C2410,154.89,Payment Issue,0,Mobile,Standard,1254,2024-10-21,Toys
4995,C0026,351.01,Changed Mind,1,Mobile,Express,515,2024-04-01,Beauty
4996,C1418,655.88,Payment Issue,1,Mobile,Standard,1775,2024-03-15,Home
4997,C2555,675.93,Changed Mind,0,Desktop,Standard,1229,2024-05-17,Home
4998,C2315,421.16,Changed Mind,0,Mobile,Standard,1354,2024-06-16,Toys
4999,C0461,690.04,Changed Mind,0,Mobile,Standard,605,2024-09-14,Clothing
5000,C2504,14.3,Other,0,Tablet,Express,743,2024-08-25,Clothing
5001,C1092,37.79,Changed Mind,1,Mobile,Standard,874,2024-02-14,Clothing
5002,C1007,730.34,Changed Mind,0,Mobile,Express,346,2024-11-04,Electronics
5003,C2911,622.51,Payment Issue,0,Desktop,Standard,348,2024-05-16,Beauty
5004,C1995,366.06,Out of Stock,0,Desktop,Standard,1183,2024-04-12,Clothing
5005,C0491,605.35,Payment Issue,0,Mobile,Express,1648,2024-05-08,Home
5006,C1073,764.96,Shipping Delay,0,Desktop,Standard,1275,2024-06-09,Electronics
5007,C2612,619.95,Payment Issue,0,Mobile,Standard,1245,2024-02-07,Clothing
5008,C0216,675.47,Out of Stock,0,Mobile,Standard,857,2024-02-26,Clothing
5009,C1724,610.88,Customer Service,0,Mobile,Standard,1629,2024-06-09,Beauty
5010,C1593,142.89,Payment Issue,0,Desktop,Express,393,2024-06-24,Beauty
5011,C2607,668.52,Changed Mind,0,Mobile,Express,1419,2024-09-15,Electronics
5012,C0159,164.14,Out of Stock,0,Desktop,Express,993,2024-10-14,Home
5013,C2537,715.16,Product Quality,0,Mobile,Express,977,2024-11-19,Toys
5014,C0686,372.33,Out of Stock,0,Desktop,Standard,166,2024-05-24,Home
5015,C2842,544.81,Out of Stock,0,Desktop,Standard,975,2024-03-08,Beauty
5016,C1777,402.82,Product Quality,0,Mobile,Standard,451,2024-12-05,Beauty
5017,C2053,84.25,Out of Stock,0,Mobile,Standard,1161,2024-09-24,Toys
5018,C1844,239.67,Changed Mind,1,Desktop,Standard,859,2024-08-05,Home
5019,C2409,787.15,Payment Issue,0,Mobile,Express,209,2024-10-27,Home
5020,C2507,768.96,Product Quality,1,Mobile,Express,767,2024-06-12,Toys
5021,C2296,263.18,Other,0,Mobile,Standard,1608,2024-12-01,Beauty
5022,C1590,797.07,Other,0,Mobile,Standard,213,2024-06-27,Electronics
5023,C1697,677.99,Other,0,Mobile,Standard,1801,2024-02-17,Home
5024,C2994,492.66,Product Quality,0,Mobile,Standard,1383,2024-07-12,Clothing
5025,C2470,41.7,Shipping Delay,0,Desktop,Standard,1686,2024-10-15,Home
5026,C1947,722.14,Product Quality,0,MOBILE,Standard,1258,2024-07-24,Home
5027,C2063,450.37,Changed Mind,0,Mobile,Express,972,2024-03-24,Home
5028,C2784,696.1,Out of Stock,0,Tablet,Standard,1751,2024-04-10,Beauty
5029,C1146,669.2,Changed Mind,1,Desktop,Standard,1420,2024-06-03,Clothing
5030,C2325,668.07,Changed Mind,0,Mobile,Standard,303,2024-02-16,Home
5031,C1582,561.56,Product Quality,1,Mobile,Standard,1132,2024-08-21,Electronics
5032,C2501,240.22,Out of Stock,0,Mobile,Standard,856,2024-12-06,Clothing
5033,C2646,275.57,Payment Issue,0,Mobile,Express,860,2024-10-25,Toys
5034,C2494,253.69,Payment Issue,0,Tablet,Express,807,2024-12-01,Electronics
5035,C2258,,Other,1,Desktop,Standard,1413,2024-05-26,Toys
5036,C2762,470.23,Shipping Delay,0,Tablet,Express,119,2024-07-14,Home
5037,C2350,562.08,Out of Stock,0,Desktop,Standard,1633,2024-01-22,Beauty
5038,C1933,684.55,Changed Mind,0,Mobile,Express,1233,2024-07-12,Home
5039,C1758,120.73,Changed Mind,0,Desktop,Standard,426,2024-12-29,Home
5040,C2051,,Payment Issue,0,Desktop,Standard,1567,2024-12-19,Toys
5041,C0990,16.33,Out of Stock,0,Mobile,Standard,944,2024-09-30,Home
5042,C1542,85.12,Product Quality,0,Mobile,Express,329,2024-07-26,Electronics
5043,C1117,52.83,Changed Mind,0,Mobile,Standard,1249,2024-10-01,Beauty
5044,C2568,583.13,Changed Mind,1,Mobile,Standard,1750,2024-08-04,Toys
5045,C0493,74.04,Payment Issue,0,Desktop,Standard,634,2024-01-27,Clothing
5046,C0620,576.0,Out of Stock,0,Desktop,Standard,1170,2024-01-15,Home
5047,C2379,207.2,Payment Issue,1,Tablet,Standard,1363,2024-06-07,Toys
5048,C2381,703.39,Out of Stock,0,Desktop,Standard,563,2024-08-01,Home
5049,C2098,652.39,Out of Stock,0,Desktop,Standard,179,2024-12-16,Home
5050,C1547,766.69,Customer Service,0,Mobile,Standard,289,2024-06-12,Toys
5051,C0863,708.17,Out of Stock,0,Mobile,Standard,186,2024-05-06,Electronics
5052,C1692,747.33,Changed Mind,0,Tablet,Standard,485,2024-11-25,Clothing
5053,C1606,688.41,Out of Stock,0,Desktop,Standard,1360,2024-02-27,Home
5054,C2320,,Shipping Delay,0,Desktop,Standard,1131,2024-05-26,Electronics
5055,C0580,144.5,Payment Issue,0,Mobile,Standard,1149,2024-09-12,Home
5056,C1891,224.65,Shipping Delay,0,Desktop,Standard,772,2024-04-19,Home
5057,C1276,178.05,Other,0,Desktop,Standard,1729,2024-02-18,Electronics
5058,C2608,486.83,Changed Mind,0,Mobile,Standard,1057,2024-06-30,Home
5059,C2744,407.86,Shipping Delay,0,Desktop,Standard,1461,2024-03-01,Clothing
5060,C1856,694.99,Customer Service,0,Mobile,Standard,1299,2024-08-22,Toys
5061,C2494,762.61,Out of Stock,0,Mobile,Standard,1517,2024-08-29,Electronics
5062,C1356,329.84,Product Quality,0,Desktop,Standard,181,2024-05-09,Beauty
5063,C1163,410.02,Changed Mind,1,Mobile,Standard,1262,2024-11-26,Home
5064,C0357,777.5,Changed Mind,0,Mobile,Standard,1371,2024-09-20,Toys
5065,C1625,228.23,Shipping Delay,0,Desktop,Standard,145,2024-07-26,Clothing
5066,C2322,635.99,Product Quality,0,Desktop,Standard,1067,2024-05-21,Clothing
5067,C2007,187.94,Other,0,Mobile,Express,498,2024-01-22,Beauty
5068,C2359,548.35,Payment Issue,0,Tablet,Standard,802,2024-01-17,Clothing
5069,C0870,210.36,Out of Stock,0,Mobile,Standard,1318,2024-12-28,Toys
5070,C0886,708.15,Changed Mind,0,Tablet,Standard,1794,2024-11-14,Beauty
5071,C2002,453.57,Payment Issue,0,Desktop,Standard,530,2024-05-01,Electronics
5072,C2202,156.89,Changed Mind,0,Mobile,Standard,1750,2024-10-08,Beauty
5073,C1414,187.25,Changed Mind,1,Mobile,Standard,210,2024-08-14,Electronics
5074,C1284,400.14,Changed Mind,0,Mobile,Standard,892,2024-10-27,Clothing
5075,C0620,769.67,Changed Mind,0,Mobile,Express,1425,2024-10-12,Toys
5076,C0883,618.02,Changed Mind,0,Desktop,Standard,1254,2024-04-25,Home
5077,C0797,395.76,Other,0,Mobile,Standard,1362,2024-05-28,Beauty
5078,C2173,276.8,Product Quality,0,Mobile,Standard,4,2024-06-18,Clothing
5079,C1297,443.92,Payment Issue,0,Desktop,Standard,310,2024-03-30,Toys
5080,C0619,601.21,Other,0,Mobile,Standard,1804,2024-04-28,Home
5081,C1835,629.3,Shipping Delay,0,Mobile,Standard,161,2024-07-02,Beauty
5082,C0245,266.44,Other,0,Mobile,Standard,215,2024-09-20,Toys
5083,C2896,579.72,Changed Mind,0,Desktop,Standard,785,2024-08-14,Clothing
5084,C2498,529.65,Out of Stock,0,Desktop,Standard,835,2024-04-02,Beauty
5085,C0930,767.7,Other,0,Desktop,Standard,1635,2024-04-26,Beauty
5086,C1271,745.56,Changed Mind,0,Mobile,Standard,1194,2024-11-07,Electronics
5087,C0520,633.61,Other,0,Mobile,Express,251,2024-11-13,Electronics
5088,C2410,581.48,Customer Service,0,Mobile,Express,1704,2024-04-30,Beauty
5089,C0008,226.49,Other,0,Mobile,Standard,1061,2024-11-12,Toys
5090,C2526,678.31,Changed Mind,1,Mobile,Standard,227,2024-05-17,Clothing
5091,C2020,347.73,Payment Issue,1,Mobile,Standard,908,2024-08-18,Home
5092,C0495,225.07,Changed Mind,0,Mobile,Standard,1660,2024-11-01,Electronics
5093,C1630,313.49,Other,0,Desktop,Standard,1301,2024-05-27,Clothing
5094,C2881,670.39,Changed Mind,0,Mobile,Standard,284,2024-10-10,Beauty
5095,C1063,127.42,Out of Stock,0,Mobile,Standard,1533,2024-05-21,Clothing
5096,C2641,370.37,Changed Mind,0,Tablet,Standard,648,2024-11-27,Clothing
5097,C0187,398.96,Changed Mind,0,Mobile,Standard,365,2024-01-08,Clothing
5098,C2802,38.94,Payment Issue,0,Mobile,Standard,1643,2024-01-05,Beauty
5099,C1878,164.64,Out of Stock,0,Tablet,Standard,1091,2024-09-13,Electronics
5100,C2141,663.13,Customer Service,1,Tablet,Standard,1127,2024-11-24,Home
5101,C0086,666.31,Payment Issue,0,Mobile,Standard,1424,2024-09-02,Toys
5102,C0137,241.01,Other,0,Desktop,Standard,1269,2024-08-22,Electronics
5103,C2469,701.17,Shipping Delay,0,Mobile,Standard,1700,2024-12-27,Home
5104,C2122,619.71,Shipping Delay,0,Desktop,Express,191,2024-01-10,Beauty
5105,C1637,340.15,Shipping Delay,0,Tablet,Standard,1730,2024-08-29,Home
5106,C2219,601.24,Changed Mind,0,Mobile,Standard,643,2024-11-16,Beauty
5107,C1752,769.45,Changed Mind,0,Desktop,Standard,1319,2024-07-06,Home
5108,C2218,372.59,Product Quality,0,Desktop,Express,1167,2024-11-09,Electronics
5109,C1788,198.36,Changed Mind,0,Mobile,Standard,906,2024-01-02,Beauty
5110,C0872,754.04,Out of Stock,0,Desktop,Standard,730,2024-06-02,Clothing
5111,C2370,486.96,Payment Issue,0,Mobile,Standard,25,2024-07-21,Beauty
5112,C2504,93.16,Product Quality,0,Mobile,Express,1274,2024-08-04,Beauty
